technology,analysis_group,condition,radius_um,mean_intersections,sem_intersections,n_cells
PSAM,Group II (Expression only),PSAM_Vehicle,355.0,1.5,0.28867513459481287,4
PSAM,Group II (Expression only),PSAM_Vehicle,360.0,1.25,0.25,4
PSAM,Group II (Expression only),PSAM_Vehicle,365.0,1.3333333333333333,0.3333333333333333,3
PSAM,Group II (Expression only),PSAM_Vehicle,370.0,1.3333333333333333,0.3333333333333333,3
PSAM,Group II (Expression only),PSAM_Vehicle,375.0,1.6666666666666667,0.6666666666666667,3
PSAM,Group II (Expression only),PSAM_Vehicle,380.0,1.0,0.0,1
PSAM,Group II (Expression only),PSAM_Vehicle,385.0,1.0,0.0,1
PSAM,Group II (Expression only),PSAM_Vehicle,390.0,1.0,0.0,1
PSAM,Group II (Expression only),PSAM_Vehicle,395.0,1.0,0.0,1
PSAM,Group III (Effector only),None_uPSEM,5.0,0.0,0.0,9
PSAM,Group III (Effector only),None_uPSEM,10.0,3.6666666666666665,0.816496580927726,9
PSAM,Group III (Effector only),None_uPSEM,15.0,6.222222222222222,1.1027462911821784,9
PSAM,Group III (Effector only),None_uPSEM,20.0,7.333333333333333,0.9428090415820634,9
PSAM,Group III (Effector only),None_uPSEM,25.0,8.444444444444445,1.0943175335329005,9
PSAM,Group III (Effector only),None_uPSEM,30.0,10.333333333333334,1.481365736219265,9
PSAM,Group III (Effector only),None_uPSEM,35.0,10.88888888888889,1.408746925900663,9
PSAM,Group III (Effector only),None_uPSEM,40.0,10.666666666666666,1.35400640077266,9
PSAM,Group III (Effector only),None_uPSEM,45.0,11.555555555555555,1.42508392648674,9
PSAM,Group III (Effector only),None_uPSEM,50.0,10.666666666666666,1.2692955176439846,9
PSAM,Group III (Effector only),None_uPSEM,55.0,10.666666666666666,1.0137937550497034,9
PSAM,Group III (Effector only),None_uPSEM,60.0,10.88888888888889,1.0333930687632373,9
PSAM,Group III (Effector only),None_uPSEM,65.0,11.222222222222221,1.2335335172874733,9
PSAM,Group III (Effector only),None_uPSEM,70.0,10.88888888888889,1.147998795542879,9
PSAM,Group III (Effector only),None_uPSEM,75.0,10.666666666666666,1.1055415967851332,9
PSAM,Group III (Effector only),None_uPSEM,80.0,10.333333333333334,1.247219128924647,9
PSAM,Group III (Effector only),None_uPSEM,85.0,9.777777777777779,1.3922182317935186,9
PSAM,Group III (Effector only),None_uPSEM,90.0,9.333333333333334,1.6158932858054431,9
PSAM,Group III (Effector only),None_uPSEM,95.0,9.11111111111111,1.7033010796395436,9
PSAM,Group III (Effector only),None_uPSEM,100.0,7.777777777777778,1.6139821162593277,9
PSAM,Group III (Effector only),None_uPSEM,105.0,7.444444444444445,1.3754909336822165,9
PSAM,Group III (Effector only),None_uPSEM,110.0,7.222222222222222,1.4120294474598705,9
PSAM,Group III (Effector only),None_uPSEM,115.0,6.555555555555555,1.2595315609727373,9
PSAM,Group III (Effector only),None_uPSEM,120.0,6.666666666666667,1.6666666666666667,9
PSAM,Group III (Effector only),None_uPSEM,125.0,6.333333333333333,1.8782379449307742,9
PSAM,Group III (Effector only),None_uPSEM,130.0,5.666666666666667,1.35400640077266,9
PSAM,Group III (Effector only),None_uPSEM,135.0,5.777777777777778,1.3414107186277373,9
PSAM,Group III (Effector only),None_uPSEM,140.0,5.666666666666667,1.4624940645653537,9
PSAM,Group III (Effector only),None_uPSEM,145.0,4.888888888888889,1.2297746456210363,9
PSAM,Group III (Effector only),None_uPSEM,150.0,4.222222222222222,1.1027462911821782,9
PSAM,Group III (Effector only),None_uPSEM,155.0,4.0,1.1426091000668406,9
PSAM,Group III (Effector only),None_uPSEM,160.0,3.7777777777777777,1.2335335172874733,9
PSAM,Group III (Effector only),None_uPSEM,165.0,3.6666666666666665,1.4337208778404378,9
PSAM,Group III (Effector only),None_uPSEM,170.0,4.333333333333333,1.7256238807393047,6
PSAM,Group III (Effector only),None_uPSEM,175.0,4.333333333333333,1.7256238807393047,6
PSAM,Group III (Effector only),None_uPSEM,180.0,4.166666666666667,1.701306687356646,6
PSAM,Group III (Effector only),None_uPSEM,185.0,4.6,2.2045407685048604,5
PSAM,Group III (Effector only),None_uPSEM,190.0,4.5,2.533114025595111,4
PSAM,Group III (Effector only),None_uPSEM,195.0,3.25,1.6007810593582121,4
PSAM,Group III (Effector only),None_uPSEM,200.0,3.25,1.6007810593582121,4
PSAM,Group III (Effector only),None_uPSEM,205.0,3.25,1.9311050377094114,4
PSAM,Group III (Effector only),None_uPSEM,210.0,2.75,1.75,4
PSAM,Group III (Effector only),None_uPSEM,215.0,2.75,1.75,4
PSAM,Group III (Effector only),None_uPSEM,220.0,2.75,1.75,4
PSAM,Group III (Effector only),None_uPSEM,225.0,3.3333333333333335,2.333333333333333,3
PSAM,Group III (Effector only),None_uPSEM,230.0,3.6666666666666665,2.666666666666667,3
PSAM,Group III (Effector only),None_uPSEM,235.0,3.3333333333333335,2.333333333333333,3
PSAM,Group III (Effector only),None_uPSEM,240.0,4.0,3.0,2
PSAM,Group III (Effector only),None_uPSEM,245.0,3.5,2.5,2
PSAM,Group III (Effector only),None_uPSEM,250.0,3.0,2.0,2
PSAM,Group III (Effector only),None_uPSEM,255.0,5.0,0.0,1
PSAM,Group III (Effector only),None_uPSEM,260.0,5.0,0.0,1
PSAM,Group III (Effector only),None_uPSEM,265.0,5.0,0.0,1
PSAM,Group III (Effector only),None_uPSEM,270.0,7.0,0.0,1
PSAM,Group III (Effector only),None_uPSEM,275.0,8.0,0.0,1
PSAM,Group III (Effector only),None_uPSEM,280.0,5.0,0.0,1
PSAM,Group III (Effector only),None_uPSEM,285.0,6.0,0.0,1
PSAM,Group III (Effector only),None_uPSEM,290.0,4.0,0.0,1
PSAM,Group III (Effector only),None_uPSEM,295.0,4.0,0.0,1
PSAM,Group III (Effector only),None_uPSEM,300.0,4.0,0.0,1
PSAM,Group III (Effector only),None_uPSEM,305.0,2.0,0.0,1
PSAM,Group III (Effector only),None_uPSEM,310.0,2.0,0.0,1
PSAM,Group III (Effector only),None_uPSEM,315.0,2.0,0.0,1
PSAM,Group III (Effector only),None_uPSEM,320.0,2.0,0.0,1
PSAM,Group III (Effector only),None_uPSEM,325.0,1.0,0.0,1
PSAM,Group III (Effector only),None_uPSEM,330.0,1.0,0.0,1
